day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
184,40.90154734743013,62851.66776702309,66858.05499472303,0.0,475.78034978943776,60958.55682022176,0.0,90867.7919369585,1259.0965288656653,3143.548587328915,36876.03551718636,12.0
185,1286.8463563499529,15037.245344178866,65064.24297762408,0.0,219.5542378291981,18335.35342359021,13761.457317278848,46074.61741159486,1283.3375852378788,2876.1923817226134,6432.115806900258,22.0
186,2330.4891126905763,11348.637850028445,58868.866649513526,0.0,176.91022521493775,15499.196090083567,12338.165490149297,37153.65857868981,1164.6033112540604,2606.3063170419878,4508.9965917250365,0.25
187,3101.4767026529853,9583.405181800885,61796.55564453795,0.0,193.99763737111627,14111.917738083494,12927.517572689349,34822.7536849165,1220.2572384345838,2720.9547490969967,3546.541453477735,3.0
188,944.1604837230493,16789.431349169485,63650.57778615604,0.0,190.50219439848928,15645.413161864519,13424.214846738823,44377.09096631056,1308.971774710364,2818.689492967921,5925.06493287283,21.0
189,408.9063506390398,28037.680778826914,64732.6929760758,0.0,251.2909102450283,22888.809677620204,13512.618212802712,51772.335108463514,1317.9387095984653,2931.1718218494148,7094.084067111248,21.0
190,3249.1377158517826,10186.000374790292,61447.155943022044,0.0,126.41123974639078,18694.681637184138,12828.761277777232,41320.94373147757,1210.9446990414895,2714.9720847661783,4012.431825862395,3.0
191,2880.4074831508137,12503.507085479236,63403.6921892204,0.0,220.37484393935353,19389.107998793334,13417.666449252612,45709.31514880682,1232.210210542358,2817.926832460001,6148.957852092516,22.25
192,7224.152133691369,8442.615830383564,62671.53349374183,0.0,149.8202783826243,17767.91851962882,13019.902493736168,41044.68764895377,1228.9704499959662,2738.4658483537182,4215.800764271115,3.5
193,1817.662739575191,15115.633080068368,63769.96919560937,0.0,246.12574927663195,20530.838831562764,13456.956834169898,48210.59358145888,1275.7751607378086,2837.6657696899424,6372.877999702129,21.75
194,4391.597299810646,9514.76090612834,62356.7548859087,0.0,193.82203706836287,14465.719060459103,13234.311319638618,40524.28270053193,1233.726360590642,2722.087308623336,5553.45188057567,22.0
195,1220.277491780851,36068.78498129781,67162.05526305485,0.0,316.7080613294199,36763.97533755741,0.0,76818.52841338214,1307.6448068341317,2940.1845379869474,33982.28304261157,11.25
196,181.16030862900533,56120.38929852089,68271.70835427236,0.0,436.2524799052859,60992.6866379262,0.0,92405.63842299092,1292.2156103398586,3123.3127250849507,37604.13864930789,11.0
197,8384.92440014139,8151.273250849991,60501.380536836215,0.0,120.76761622280449,18708.815788970798,12548.420827704127,40863.75557122389,1184.460698554423,2654.3302498552744,4007.909505639178,3.25
198,9148.96440608384,8400.260166345324,62414.29317304233,0.0,127.13043782351569,19260.13115894499,12937.074633487295,42134.02166199065,1221.1455777266603,2738.865033779229,4119.280806454401,3.25
199,2844.9596556059914,11161.870296255624,63835.23744065763,0.0,201.25335348925324,17372.865077304476,13538.811802747572,44217.9532609276,1243.346152756024,2793.4845493861544,6135.998497931493,22.25
200,1130.4102150025058,17717.115459774413,64567.370505218074,0.0,270.368818297461,21413.715384384646,13594.473181380392,49825.05888879042,1307.4940311647465,2879.870689958641,6634.870809228139,21.5
201,1545.501631044324,14168.390141228316,64645.86176335944,0.0,270.0046282403614,14995.02957207925,13715.618534875353,42009.726943057925,1280.7598842045174,2847.9697917237545,5668.537345841914,22.0
202,70.46866595285141,63014.24496406865,67679.27040945271,0.0,435.399966964502,36568.18317910029,0.0,77756.26269674639,1306.4128194606349,3081.833017364399,33846.978316897985,12.0
203,2906.9172260948526,12307.529254996349,63977.68019570474,0.0,220.33640294540632,20027.647841467988,13528.989206518256,47271.00172429606,1261.9475970066346,2828.409147962285,6172.241146203152,22.0
204,404.4976832151963,39418.268757183796,65234.81645044411,0.0,434.866102078884,29153.880089116214,0.0,58567.315353601676,1308.9798597616727,3017.1561765556407,13291.841862263194,19.25
205,377.7208521240916,39926.47128207579,65932.64023439887,0.0,403.52953761340575,29519.401696661847,0.0,59217.684910896125,1322.208620397134,3053.247955245307,13825.043884803175,19.25
206,4654.3518671517495,9807.353634821584,64665.05156835003,0.0,189.7916477148945,18227.476296813973,13676.328149958066,45803.23490667993,1275.6298301309432,2803.054962308728,6465.945366897652,22.0
207,6917.873349963571,9217.46001556891,64843.829916910276,0.0,116.17477573438222,19771.698013875895,13689.424944930497,46616.3574734862,1257.106210644804,2828.82880742508,6013.619285774859,22.25
208,12084.429041941372,6331.617415627226,62939.51005993989,0.0,70.48499896004657,14266.757938222423,13070.87348465855,35206.037745389636,1233.7481032132848,2747.2050626634573,3556.5528854885556,3.0
209,570.0402337699763,40640.32650518568,67080.77399927167,0.0,301.8088087875022,36414.85579492929,0.0,77427.8868081516,1299.8195835628158,2990.557476802009,33664.81810022686,12.0
210,6598.3049322176685,9276.644567683365,64181.5588558151,0.0,111.72150359108707,19317.334482288767,13614.118373839035,45205.55789830237,1250.195712867316,2806.3501104541624,5784.405240814783,22.5
211,5685.453718395982,10366.735150568316,65307.81825279961,0.0,138.2277381004168,20418.924405294714,13794.199304709922,48194.47678464276,1286.4481702847424,2854.675211257868,6382.347374849369,22.0
212,193.3043654630847,50383.1824919577,70098.35988497168,0.0,364.57335463238473,62438.0873757054,0.0,91518.17369541938,1328.8614321844084,3214.499401296793,36338.024968616235,14.0
213,483.7477513718023,39700.13314673251,70060.72015479062,0.0,291.3092543596202,51205.009847129164,0.0,84383.42457228717,1334.8927314754592,3117.4994296632,38531.656292304666,12.0
214,50.2055269974555,84481.6723303091,69449.07253752256,0.0,604.4476800290714,61353.23179116237,0.0,89577.394417147,1448.3934340642145,3355.2782818553237,35602.176625426364,13.75
215,2563.9498078695747,11794.777757689644,66015.88067938197,0.0,198.95103524901418,15319.360808219053,14010.296421754983,42914.21220399462,1306.6797615592327,2905.3480065624503,5804.547692069402,22.0
216,3827.811988932621,9730.832559424267,64345.593171805805,0.0,152.73147700376808,14946.515779311903,13673.053951214957,41609.805628656,1275.0534523764572,2817.0905665350983,5293.386106448106,22.0
217,4154.211757753633,10935.509120069728,64628.204665106365,0.0,131.4363565739566,20240.39473314814,13673.053951214957,47773.20180513574,1275.1530493644816,2856.106094406985,6253.965115170052,22.0
218,5808.382824243384,10095.775895661238,65185.11854028392,0.0,128.96679596025922,20405.44420518553,13784.376708480597,48162.738570531896,1285.56561131844,2849.934619627976,6258.096697914213,22.0
219,5794.398479168287,9777.489500269483,64206.0015286857,0.0,119.93452738281866,20112.0215410523,13581.376386407961,47456.859447203744,1266.6547997608288,2809.125942365607,6231.359713904555,22.0
220,3350.134014782988,10793.866762725991,63938.256548051344,0.0,155.41628823495057,18048.222659442472,13542.08600149068,45353.22373240891,1263.0529631889858,2803.934512888681,6427.895456549236,22.0
221,77.71421774402938,83138.73453484365,71309.89920931189,0.0,635.121241175356,61918.419456748044,0.0,90391.4171948213,1446.0954637352802,3436.3402425176405,35824.17400976289,14.0
222,1345.9586019258295,13886.996027908051,64519.66709950046,0.0,219.60459849501723,14961.65748438158,13686.150746187383,41915.87682458293,1276.5791237445812,2848.5175912236095,5664.082824547326,22.0
223,3696.8979502504108,10579.639306063815,65656.23776032001,0.0,197.60038303432248,15253.663504486405,13951.360844379058,42462.18585839209,1301.2109944525191,2873.652678403313,5318.410409783808,22.0
224,5228.962706848829,10099.055639297825,63938.13081608192,0.0,134.0562611207257,19945.5556422709,13476.602026628536,47074.43279477375,1257.1626494838606,2782.845381162479,6242.777917416125,22.0
225,2650.667330082287,13690.254378000795,65941.27816747983,0.0,244.758326183803,20536.470103405078,13872.780074544486,48472.804590180334,1294.1202160987543,2882.7215989914007,6430.0569795908605,22.0
226,1408.5751270670803,16266.180502631398,62865.42318069914,0.0,272.82431466115946,20808.700484186942,13211.391928436866,48411.1115696681,1270.4190250283616,2781.8949591866112,6390.37203808549,21.5
227,471.00561225424593,26909.167959075872,63785.29396916255,0.0,287.04978370069205,21717.48869155336,9881.531806697016,52350.87584406616,1286.8747960320195,2835.8079309065424,8514.35865881728,19.75
228,109.41683790537215,84659.16271208921,68595.89751002769,0.0,568.3182941388272,60566.44841083202,0.0,85759.34012982786,1434.4838059953443,3246.728836447987,35068.0392019722,13.5
229,120.21725666461889,70114.64793870466,67694.24877993205,0.0,441.1871982915456,30070.617601597005,0.0,62158.97168841055,1426.408937230971,3162.116041716264,24844.899221885953,13.75
230,11034.885105675377,6082.941585592223,65398.405205463576,0.0,68.38609549012408,13655.975152238141,13876.054273287595,29176.071504901673,1292.439849503257,2717.9846442627613,5479.0957908463215,22.0
231,234.45291781524995,48226.76034929726,67841.7427100271,0.0,352.0649780534438,62166.32796944003,0.0,90295.13883841489,1283.4585566093422,3119.6906359231284,35912.21123567691,12.0
232,423.6294263644984,40798.13704672174,67956.90961000141,0.0,399.0995011204778,61583.72238477474,0.0,87078.1784742184,1294.3567095454634,3015.1166981038205,35475.00679106031,13.25
233,176.66375853656712,50610.233093210365,67612.52423657304,0.0,471.79665433992835,62056.27964198072,0.0,90135.28952649131,1281.5958781494667,3065.776945369244,35776.65986514319,12.0
234,1828.157809315459,11885.216921893627,61453.85626602629,0.0,175.2767921680801,17145.17029517031,12942.907631502096,45606.23825397341,1245.9612436680404,2660.1838768088974,8748.51543229081,21.5
235,170.7789908781046,55415.067107433264,67364.07788705603,0.0,494.71562550747893,61261.53461673772,0.0,86799.23311571198,1275.8125351765702,3110.641255992479,35574.606816751046,13.0
236,179.58537071808843,55709.63262608116,70095.97932937014,0.0,460.89725630501994,31227.663489508708,0.0,64550.91629005637,1340.6517040963834,3195.0521295207677,25802.710729107916,13.75
237,516.8032127942189,42299.24247878626,65022.2927245381,0.0,387.72398673465517,30834.52537530217,0.0,47651.587121978104,1285.5728363144021,2968.163775182179,11075.74260581975,13.5
238,737.6558509898779,31228.864775917984,63448.99036018414,0.0,301.54399180346843,30178.071229868427,0.0,58430.328397722165,1259.9397198460777,2854.1813266837257,16116.087826505414,18.75
239,207.4842080016285,50380.45187036409,68748.88105361229,0.0,474.6417732065986,62750.78967404614,0.0,88910.81955575466,1306.8619736875266,3100.352028369148,36234.06552879325,13.0
240,102.66180678913841,86823.44913855987,67403.1525386265,0.0,621.013381402515,59285.28776783594,0.0,83935.17433279719,1390.0197385115284,3245.102730405778,34421.87035670064,13.5
241,1702.8275796666123,12303.892045891569,62103.437609764005,0.0,203.7541504704708,16483.094693152663,13096.794972428128,44038.28645145883,1224.8871187283323,2690.568181228998,8079.420029316704,22.0
242,117.42538565533198,59970.227474358486,70391.5215072842,0.0,447.00384407101706,64255.32197891803,0.0,93336.4838473238,1326.9739775310916,3250.493529585352,37268.3091239839,12.0
243,210.1385398496632,50803.91668678759,69683.11341940123,0.0,404.42004296880623,32394.457826517166,0.0,63780.75834686278,1328.240012206545,3120.6550567046374,25929.06422183861,13.25
244,839.7583895280787,37982.8962427452,64316.30745711765,0.0,407.34779364669276,31883.92280347807,0.0,45201.72763081626,1269.6196686709682,2955.3800792804454,10236.24387956738,11.0
245,483.2211897473606,43536.40648537752,69452.67676523364,0.0,403.42125014946794,61997.996004211185,0.0,91805.26084658322,1317.6844822077323,3174.6066260512052,36349.74513447598,11.0
246,475.1486682696149,44574.90283918865,69068.12429210899,0.0,425.47485747954096,61674.54681825612,0.0,91329.69328223214,1311.0039718323326,3146.9456261555756,36229.15347125638,11.0
247,268.8410785637664,50029.20059453751,68408.1382362246,0.0,489.77733067978295,62787.675602074465,0.0,91206.3077205322,1296.7160294577457,3121.8287314434965,36531.19167831164,12.0
248,1093.0659385921304,28464.13761330648,67106.60413201079,0.0,278.93024674496166,46948.37437202948,0.0,78926.51736871112,1282.9519794807868,2902.041453285836,35958.30938653469,11.75
249,3739.2754588116577,12031.927601641844,64936.43119141596,0.0,168.8791774085319,19318.25793514538,13810.570298425459,44855.399182055815,1268.500156450247,2866.327833283419,6999.416846757211,22.75
250,253.5720431163467,56024.85721123318,70060.2021588191,0.0,476.3279494011683,33127.73395235837,0.0,62411.6351337911,1331.8338596133074,3174.8099508541886,26044.510638032913,12.0
251,6255.943122651829,8109.96528510528,61558.388923531544,0.0,89.55123756661528,10817.487763608888,13178.649941005808,25317.817894048734,1210.0783952721436,2594.192274819086,4710.695318897141,22.75
252,94.87344085571772,63549.46124606131,70011.27633008116,0.0,513.3373636106159,61849.08948419073,0.0,91583.31639919407,1314.3987194655742,3253.5020093820535,36437.12940633084,11.0
253,101.28541093773258,75453.07105426742,68779.37402970764,0.0,494.1089943152061,61962.21105178287,0.0,87793.41816785753,1290.1596771370148,3260.065420462699,35904.728646368625,13.0
254,161.88628574483002,54299.187471684665,68380.47972687455,0.0,384.70695743682455,61798.29844387876,0.0,90701.97586671225,1288.1908318867797,3206.288895426727,35999.25464597394,11.5
255,179.11979824549118,50255.11936531831,67732.03455573985,0.0,307.60160366725114,46928.798191634196,0.0,78886.67434669718,1281.9337789790848,3122.051620062316,36081.19799969784,11.75
256,4447.84243041692,10238.982637902305,62730.29141011036,0.0,110.6072415761327,18657.37343914787,13335.811480674936,43325.073197434634,1224.6676841208277,2745.749898482682,6772.405901309918,22.75
257,715.6193472358933,38208.50925417367,69763.80544353797,0.0,282.2365814196277,33286.161724475656,0.0,60977.22364249899,1331.400256944454,3131.22503515639,25731.89369744053,11.5
258,1264.929216973229,34642.5056188817,66395.71191576021,0.0,284.4605125024471,32894.68498837251,0.0,46634.43671758005,1309.4590977638995,3024.2968655390077,10643.605696542463,11.0
259,214.4476843883858,52626.54569526585,69488.29198203469,0.0,352.92051299533534,63129.22041286362,0.0,89437.3091349467,1314.7295830896596,3171.704304779864,36627.343586367824,13.0
260,165.7050761561693,62189.396898929284,68451.70446862868,0.0,443.7547803131116,61410.800762380975,0.0,86829.33139776884,1289.893556881891,3168.814146328252,35655.598085189435,13.25
261,129.99535382812033,73977.63134259681,70257.98050435579,0.0,539.6904717276296,63388.705431540955,0.0,89817.52943892207,1346.3893865709529,3304.724091581241,36721.8605976198,13.0
262,44.491473368969864,77639.3322525043,68346.45427891024,0.0,513.0872632581404,46809.540616202205,0.0,79001.02200150257,1391.0016742900048,3185.053941966001,35965.88205221172,11.5
263,26.169642184717812,80014.33847702364,70330.41077952115,0.0,612.2212537019918,61933.36880703083,0.0,91712.06857116996,1438.308363453449,3302.5082547710867,36610.18942393522,11.0
264,890.7191114396362,35498.852771213016,70418.14756931897,0.0,289.0991805925629,33502.92002277695,0.0,63126.234065402685,1346.065111089286,3081.8217189077377,26474.32850395164,12.0
265,728.0463620352547,43664.084237425894,65656.65928047599,0.0,368.24883798163336,32397.076118194727,0.0,47710.45590631641,1291.3768253280812,3013.7687487655066,11223.32575238157,12.0
266,226.0544929913198,62749.77712541285,69988.1826772073,0.0,456.4492480919836,62990.21271135669,0.0,92447.96269895589,1313.0585264947968,3262.359372533783,36679.66229804325,11.5
267,910.8944247524126,42190.40439894544,69703.48506200382,0.0,350.74237260384564,62124.07831549494,0.0,91989.03043964377,1320.2118394434908,3198.60726942044,36766.432630621595,11.0
268,838.7777073557514,42099.961202208666,69311.16955002636,0.0,363.39224264662147,61801.585393148875,0.0,91515.97964520866,1313.6920034760142,3199.877471126872,36562.432831724494,11.0
269,690.4720896951181,36793.10393835202,69376.75556554562,0.0,278.48459940189343,48340.451800000206,0.0,81261.31540643574,1320.7568598626906,3107.7709838817864,37358.19907945954,11.75
270,1089.7702144938103,35759.34452574898,69407.04437347826,0.0,293.2430585098565,63939.67646806555,0.0,92889.53244146287,1319.9288347666045,3082.155345729196,37137.929414268154,12.0
271,464.70613367678834,40276.3647076016,69654.4921959518,0.0,354.53041501561114,33326.30366876242,0.0,61052.727480719426,1333.367630825949,3053.5006241415304,25786.031552721834,11.5
272,568.0871099238154,50190.6602949877,66983.95863734101,0.0,439.5699919927851,33022.42470419441,0.0,48628.9668836069,1318.2053401920055,3091.9876628634743,11534.972872742128,12.0
273,149.72595578813974,77117.18915181515,70316.39083822594,0.0,582.1594065755792,60194.194617260924,0.0,86248.59784826486,1465.520010781618,3296.0890456149177,35410.08574137939,14.25
274,148.67956239817016,88374.40389343991,72393.91515349061,0.0,537.0317802427976,62009.71554127635,0.0,88848.11718578574,1516.8063775642538,3434.9623485603474,36615.95445872161,14.0
275,2365.9944186254934,13921.939901969095,64770.78861177062,0.0,239.61807197066784,19845.160842657984,13478.64141203761,43551.01468992876,1272.320667808051,2864.65697981194,4882.031207486739,3.0
276,155.8332383273368,72439.5725391634,71742.03411533863,0.0,512.3259027074308,45556.114122164596,0.0,75996.62052588913,1396.5063965482518,3332.8710869994648,35589.919986194414,14.25
277,135.50823483830618,81891.92163118278,71376.38975757798,0.0,614.4704702983307,63009.72846161587,0.0,89204.56709205899,1441.8058147934378,3385.9828244641562,37078.429731356744,13.5
278,8148.496289097101,8791.260393940867,63001.513392481604,0.0,85.900710821194,17920.23993047788,13176.001153435964,41671.85950712266,1243.6444135892732,2775.0251003443495,4972.276304503888,0.25
279,424.2282636646072,75104.7220300321,66259.84170017698,0.0,284.2458175318164,32240.70793563399,0.0,48119.56772284325,1532.6048864850056,3132.42168767714,11577.47139457159,12.5
280,89.12763429373986,113352.27445809393,70242.1430995593,0.0,720.7728207481706,62202.30064746936,0.0,87946.93668180957,1558.0838928107867,3450.217343072098,36623.16998569166,13.25
281,5071.231315304376,9979.770966306589,64672.74914649969,0.0,125.16433163869968,19433.525835397297,13504.126907498805,43191.68604558799,1274.6793999533809,2859.1316804467374,4777.418931804602,2.75
282,6655.53899814215,8800.887380293516,62537.70369983741,0.0,109.1787824888218,17624.50579719559,13032.645241466764,40553.86382500083,1230.157842080024,2750.099556382185,4422.68781958375,1.5
283,14951.428928187255,5610.2926485098005,62511.039541028964,0.0,31.218923152940558,16076.817206314885,13023.088180668816,39015.99957848203,1229.2356767696315,2734.685486411593,4279.8843892120085,2.0
284,9251.173433796188,7943.263513377851,63548.53235271156,0.0,55.85148865603752,16541.73560392344,13290.685883011329,40358.68592685917,1254.4951445498336,2783.2932966828057,4752.668477298439,0.5
285,8215.851672142548,6962.725128957828,64349.08414600286,0.0,41.59263879071853,12745.304662221264,13485.01278590291,28564.71044257379,1272.8388687251074,2835.3423503378835,3760.224989830132,1.5
286,592.2157801062111,52611.7689430757,68234.75581622541,0.0,387.87015595754224,31552.809042398403,0.0,49625.23243423044,1341.45432341309,3144.0426742152936,11615.033114983256,13.75
287,92.176287920469,81394.53759320258,70485.07114322347,0.0,275.0944168866287,63731.801430821724,0.0,90759.35910195485,1457.4145279853815,3336.671911358813,37253.56347451332,12.75
288,126.90418421606478,87025.6863136733,71305.8955188823,0.0,451.5350228216003,60368.09110396374,0.0,86498.3205853775,1475.2517132963367,3479.804771538294,35860.60786924447,14.0
289,13572.349124117694,6691.5208378274665,62624.8926587836,0.0,46.070572158057516,17792.612833978303,13077.244858523849,41364.56893290579,1234.2934900975586,2745.705414700864,5020.934370518657,0.25
290,11476.507112488543,7724.430325066003,62986.01501321566,0.0,76.98149848427805,17859.16627795337,13128.21584944623,41518.23584122049,1239.1266898324386,2766.886222400934,5065.999296008456,0.25
291,18099.62135922727,5403.382967191485,63977.35835049877,0.0,31.03972912204051,19506.5877008827,13242.90057902159,42798.43456814809,1249.9861010613836,2775.412723766354,4897.939832434872,3.0
292,12612.786908167884,5600.699672470888,63586.406959744534,0.0,52.39759681112242,12977.598307104236,13252.457639819539,29032.076979189096,1250.8737651024776,2778.2648848522354,3701.1056030136842,3.0
293,1266.8949768222737,35973.90485315892,67436.57793000611,0.0,266.84628974556637,30754.52603407311,0.0,49267.49577059796,1333.4672913295024,3055.155091143389,11320.525872032125,14.0
294,379.893591988851,50886.585913209885,69688.5883180407,0.0,295.829534740761,59779.19211979912,0.0,85648.3160623304,1316.076961156473,3185.832627577562,35592.17121218983,14.0
295,13234.731976414807,6922.695275670458,64862.5243534621,0.0,69.38278707667261,19697.95531577214,13376.699430192846,43223.46925309274,1262.623424418327,2826.212721272979,4965.1292288025525,3.0
296,19097.738428992034,5219.687995802831,63493.28812094922,0.0,27.993371003499867,18562.568429525203,13163.258405705368,41757.30881712471,1242.4703271089984,2759.8653416696256,4523.140691816582,2.5
297,265.7378916985013,53043.89339409447,69744.4831315815,0.0,412.38581643013816,48062.4728369162,0.0,78232.01170974314,1325.335339870652,3159.5272013828385,37524.14654795474,13.0
298,9503.537465741032,7895.780133417229,62808.66102271633,0.0,49.0699856726666,15296.319087356795,13231.06435846702,39692.68713908711,1239.9986375603696,2745.277057922688,5625.165651914839,0.0
299,12602.354179171933,5864.926254643602,64364.222405919536,0.0,63.18410976645202,13121.567029742017,13402.184925654044,29353.580564814703,1265.010423125988,2812.6769745089227,3745.341042884626,3.0
300,9028.159015996976,6984.321276391412,63268.978291201434,0.0,157.2648231134907,12596.426218219332,13176.001153435971,22133.335670985798,1243.6653724456703,2650.279326089306,3708.5917711050975,2.25
301,10104.218842071816,6360.709121838424,63358.01666136558,0.0,45.360894805539985,11858.151103261393,13303.008219004918,23011.704141070233,1246.4507003976446,2644.026229678206,4226.126188700123,0.0
302,179.00539089113786,70929.6913565617,70491.23729292235,0.0,363.8453738787919,59995.43911965926,0.0,85959.94082992998,1321.0183893296416,3330.1535617965096,35789.7608411131,14.0
303,7332.927365669596,8660.918172526162,63710.52559676336,0.0,92.07836494223798,18960.083858391685,13548.634398976894,44030.88215212343,1244.1548372309037,2795.7734948614016,7078.043765308075,22.75
304,1479.015512543854,12254.841784599661,63020.93506476897,0.0,148.9287615186937,15367.81217620498,13375.101865592223,42693.82053693107,1229.968696093196,2760.2415444416247,7512.431337635409,22.75
305,8119.521679799545,8547.117309979218,63397.201696360884,0.0,89.68096339163186,19111.305938588022,13437.311641711256,44736.08003834556,1235.6576130759008,2785.494241140354,7425.687421979589,22.5
306,656.6753653527728,50441.33867050768,67278.02957768497,0.0,457.36755907107033,31992.867965556452,0.0,58599.13125844331,1333.1945698611125,3013.78845892784,25261.08697038911,11.5
307,14552.344642608052,4744.18736126955,63685.114234850465,0.0,33.65865461168776,12783.66530892372,13284.314509146037,22490.049076301904,1253.8609490520182,2660.4031642755663,3707.9983603762203,1.5
308,494.16634576864465,55325.31797834239,69327.78871012188,0.0,382.7778843413929,61468.99781354254,0.0,91021.63741577175,1306.23579484156,3195.823381163183,37068.12565221973,11.0
309,12008.828380228808,6284.159656970047,63436.9585513003,0.0,35.15161402273791,19847.028952545414,13362.005070619796,46852.16013485275,1246.5743511728128,2754.3822507351397,8404.329672243162,22.0
310,24710.30103555606,4312.191181617239,63419.847883811024,0.0,5.845010711476226,21350.11403245616,13029.459554534118,44723.14481625364,1229.838177969513,2548.8904399254898,5884.804205536777,4.0
311,27144.581113764943,3803.219205973069,64682.23218132284,0.0,4.151195640873658,18260.796984668414,13316.171378472523,43520.514001723466,1256.8871307205973,2510.14931972987,5969.045996688119,4.0
312,12363.762107081986,6352.470199683517,63310.322035086414,0.0,10.467807839834066,20650.090570936896,13026.273867601467,43869.47413469798,1229.5491819004974,2743.0333493973817,5481.223712132498,3.75
313,29637.71616749331,3317.3055566360886,63781.204742781316,0.0,0.0,13779.302590856452,13329.732141568684,32079.81250755725,1249.1186796539005,2503.3642625718617,4773.00231658282,0.0
314,41429.27213577163,1480.3434653608927,62512.17771355778,0.0,0.0,13229.214774613416,12819.204216979291,23550.992772400397,1209.9194659348852,2153.2064630751956,3698.548043351165,4.0
315,22053.14217598564,3910.887583368714,63789.825590281616,0.0,10.353562804054473,19123.068283645433,13450.408436683685,44755.83553177276,1236.5229810477979,2606.6334731593406,7486.057787192346,22.5
316,8038.405066202675,12867.718892018775,68442.1651201107,0.0,116.80391900987802,57992.574757330985,0.0,87360.8667869159,1308.6991443133074,2897.6217339728523,35387.39606773829,10.0
317,25628.76695663991,3615.518155213198,64587.97006832144,0.0,6.023372759205221,19305.844002379177,13574.82798892175,45185.23813637269,1247.642645451118,2544.031869375107,7584.466146680232,22.5
318,40134.69218625809,2872.1999205908846,63372.42466816754,0.0,0.0,17736.344551527975,12933.888946554653,42271.09653474018,1220.7987833953684,2459.4319818153162,5764.729894043699,4.0
319,43973.728376112296,3108.6199487988406,63439.65662319819,0.0,0.0,21127.892795490898,12905.217764160814,44271.886966617174,1218.1003651650092,2474.904030921022,5821.0824837670225,4.0
320,29151.301192178034,3301.2814110367945,63392.94242409399,0.0,2.2494803850447114,13668.309489344654,13217.702028063219,31818.117836324556,1238.632218830967,2478.799918151429,4751.583407051262,0.0
321,38850.99622866527,1574.3462108914996,62766.386073566246,0.0,2.2044054474083667,13258.682865536806,12847.875399373126,23603.415077791135,1212.6193362185172,2152.5390784263964,3695.5833370690975,4.0
322,41347.009338006166,2743.477486819403,63150.90812893274,0.0,0.0,21019.563357603594,12838.318338575178,44043.83238636084,1211.7631614942486,2337.2280331268666,5758.074109124462,4.0
323,20017.184158157896,2731.8208886608245,63585.08319146691,0.0,1.3056370995907658,24804.687278460533,12930.703259621998,48795.15761313331,1220.5093477138348,2306.9629530511165,9550.654317891009,5.0
324,6817.235616744183,5886.204315341198,63056.17533101909,0.0,79.02613811759504,24727.479143441302,12892.47501643021,48646.623034884746,1217.028520867324,2580.6980294961872,9642.006050473727,5.0
325,12082.273649683428,6374.181604615744,64235.70237238968,0.0,53.950816724690604,14626.637605669408,13545.360200233794,42196.75865985401,1244.6559559373618,2753.9719857438863,7367.382542775016,22.75
326,11508.542377676384,7611.305370252365,62464.68485882351,0.0,79.06685401609855,16749.338970767036,13014.259885182135,40483.701240456634,1219.850078262162,2716.177649662961,5481.184316993937,0.0
327,10682.79883479793,8092.395694309436,62733.13699687233,0.0,133.5145116350595,13441.751094992032,13017.268548493868,31281.19967942665,1220.1774187887236,2725.0610537078555,4613.758815746329,0.0
328,3444.039625268789,27767.28104581309,64317.15857022501,0.0,233.52492544162018,29391.153332901154,0.0,47086.18063167888,1274.492296492427,2895.6569567104984,10947.97923541385,14.0
329,31268.54045369812,3382.6101052112567,62544.74801158808,0.0,6.299659608678912,20918.89471711908,12777.790286854848,43834.28094357572,1206.052039412274,2351.789937476379,5744.640215428463,4.0
330,6262.555010913413,16151.87019602429,66718.82383294638,0.0,209.94765921416175,60092.15567776129,0.0,88982.88397543026,1276.9456942559377,2827.8170491320047,36429.72919855692,11.0
331,14087.218928534483,7548.851880923996,64037.698300913806,0.0,115.65975506703352,17774.448007167994,13179.186840368613,41002.62702355343,1243.977875244567,2790.931745156897,4639.812167353642,1.25
332,9038.09927623763,8244.097603701313,62523.002863084184,0.0,102.23642453745424,16061.317472255821,13039.392071645338,39588.06744942963,1221.9744624876948,2724.23427329885,5517.9174492322,0.0
333,19232.56419098907,5689.463535218668,63574.299404528574,0.0,24.31518772662178,21226.851335098625,12965.745815881137,44479.37081621225,1223.8252286026864,2740.0188176103866,5880.170658921766,4.0
334,13925.822225759523,7155.9917318719445,68667.50373164413,0.0,69.4179392162613,30114.79000885981,0.0,52193.67308727,1363.2572401349435,2870.3357954882267,19975.539385023625,9.25
335,32973.163390312846,1819.8847419543754,71254.76110650497,0.0,6.081154870655913,13340.218316493538,14972.910852228459,29642.956307853838,1374.5299576940515,2684.3477184472613,5608.7645819558875,22.5
336,16446.721847225668,11800.128136753247,71291.21051471701,0.0,65.76981937485458,55037.717251891874,0.0,83987.45589595445,1368.6553652869895,3018.0245681938986,33001.99588358761,9.0
337,25378.670351591154,4817.646532655798,69373.06541471633,0.0,28.848282028664872,20438.05271779412,14373.732482239871,47828.032413014735,1320.2368606201946,2962.4945477070496,8017.475428812673,22.5
338,22821.51805784664,5079.794355697546,67457.77240609915,0.0,36.82773332453228,27104.577766197144,13823.667093397893,57383.45661437964,1346.4756298711827,2847.859179953952,13021.800932619548,20.0
