day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shed
214,17.74636303721236,59980.7844486843,1.6139484784349092,13599.787700827925,1477.478306484337,28256.282986285776,735.6581329576247,1508.706136900595,44283.11488839051,2953.5337058592945,12.5
215,118.67422048194183,36095.99588004434,0.4134629173330909,8835.34351154248,3451.8925504486615,42600.827328710366,25.386952422429097,3835.039115349783,1475.2599021457368,7980.131350855066,21.0
216,213.47132068441675,35556.92585336809,0.6027125168807272,8749.99891551966,3304.4961681225786,40287.59305693529,24.53077716142546,3697.453687954601,1425.4198481907654,7716.137166759788,21.0
217,191.06810030562326,40740.20720309272,2.0118181585483637,10203.275258757869,3342.173206489017,41072.38034719452,25.046031956509097,3790.2898175112005,1455.4890332849095,7872.205132323279,21.0
218,764.2577765093243,24157.273706237174,35.68216937878255,6048.091002642111,3317.1926467583503,41144.42478354064,25.169034510974548,3806.7190846915814,1462.6337867822633,7910.014495288174,21.0
219,388.12177609826983,34172.75127985213,7.323882020569455,8614.43402299949,3279.845971945675,43055.80389873277,25.03925228815273,3793.3596513429616,1455.1212362765768,7869.420892021029,21.0
220,43.262807125248,50537.60725248951,0.200290773728,12588.911449106246,3275.607807551303,39128.24419896217,24.83489371341091,3758.8999530212373,1443.2307149297678,7804.872517058636,21.0
221,113.33523165130545,40950.53353247905,4.084556479898909,9941.199236545415,2778.46644612016,38738.09559258256,23.97097026,2953.576853605772,1389.9167589089961,7274.083467870062,21.75
222,116.948504328032,45731.58771553273,0.20416486993163635,11223.297089387472,3397.0830964408815,42527.990639690615,25.099300779309093,3798.8352989171813,1458.57140950313,7890.694474373045,21.0
223,364.4095954646727,31685.24747317242,6.962622549580365,7987.42811420221,3261.5920054533804,41047.9371246073,24.20922717652364,3461.910963231233,1403.7316891187584,7846.990867739129,21.25
224,782.6815252677426,23660.38396735446,45.666005852768734,5868.663980313989,3227.2425251686504,39547.40494328677,24.431987708232732,3691.51973479949,1419.8150963605592,7674.868308524346,21.0
225,840.3074472155672,22581.536213477968,57.06282206462619,5471.598368867595,2791.80060099105,37857.17531689745,24.133682300552724,2973.3874319526876,1399.3513453937112,7326.7174231546915,21.75
226,1810.5998293368084,9178.723544289765,285.51982483154393,2135.635919707468,1600.9451713797991,12427.54062065922,74.09054025606399,5083.704680183317,4446.281423546863,1521.3853758082544,4.0
227,38.02996853059127,50552.977341767844,0.0,12115.781057978422,3523.7089962331975,41697.443299893275,53.77536087862546,5766.665032121357,3201.036007694309,7144.740446492229,19.0
228,187.44088088256362,36133.60986749507,2.4496878819643637,8975.418723715335,3136.0618937722666,38511.89292639655,23.680413044727274,3573.4128757065714,1376.1255575384807,7437.736526390651,21.0
229,0.0,88453.39657957152,0.0,19893.789865568004,1552.1845374795669,34351.49830144412,690.5876725437599,1623.0818539397924,41575.95941535274,2935.7167374187707,12.75
230,44.25670650629091,40899.3551719905,3.541601896959273,9512.110249027364,1505.1484575043812,35710.71933705044,736.892032598483,1510.383039442339,44357.89293544414,2961.699816394534,12.5
231,140.0771492209564,28679.526931156586,11.071488983157092,6722.64621230915,1438.942962103982,29611.568133854016,771.9096007735317,1364.908983652502,46458.45622638426,2922.3540110883782,12.25
232,477.249233359128,27336.20218394544,41.031715121573825,6487.266780740762,1469.6775232211003,30192.526825732075,785.0670000051317,1389.006830563171,47250.52911775095,2973.9489821973943,12.25
233,1043.2011293303856,15567.75796687188,57.59153934401747,3510.124381042702,1397.5872756873794,38886.497690283104,893.8314761029816,1378.517908796636,53784.53449630465,3006.8107126875243,11.0
234,645.7234109003338,24810.69475258933,28.294461623258183,6040.993852101859,3151.3326124829505,39574.08816829893,23.91673291314909,3621.2908936392114,1389.8693012305014,7517.559663651641,21.0
235,493.1577251573353,22249.855176446432,29.386085081037823,5103.623152109502,1427.4844509100815,31255.157709752566,800.6203340338706,1365.7758126780657,48184.94758694442,2940.464878152149,12.0
236,15.57163913330109,60036.54005383744,1.0665386848610907,13935.768984645501,1610.0329294018852,37591.03517406257,716.5807273172479,1686.0155782438144,43141.06195713164,3048.9287243845974,12.75
237,131.4741374863513,35010.566424127486,10.915362906150543,8166.203222991676,1493.3920283124214,36348.62549977867,733.0847645543593,1502.3260815676367,44128.13760197387,2942.0269137414552,12.5
238,967.7749944081179,16498.277037170894,55.55260251204365,3688.929514077741,1387.0049882023366,34676.398604742826,885.1548565405075,1365.2001219822055,53262.269185157114,2977.438138516997,11.0
239,792.8770810992576,14699.118963561905,64.30951271833818,3318.163688971761,1465.4618285847082,30831.849358032363,817.2657757824145,1394.901267937004,49186.82053594126,3003.0195221426457,12.0
240,0.0,59990.30552436678,2.287556955842182,13839.139049529087,1406.1014737665157,31692.247577602775,754.0474991122358,1332.4895780964218,45383.22370644567,2852.9420715388387,12.25
241,927.2760643669491,18808.80370310924,57.34379089179491,4573.559333730251,2609.38151731245,35810.71925160199,22.64021821405091,2786.212798331718,1312.7553194447146,6862.853700654255,21.75
242,1178.6543510274914,18591.39416992902,76.950010663968,4242.261251108438,1405.43435440025,35220.2860700483,897.9930302449279,1385.023097436972,54034.22239372603,3019.6629299906845,11.0
243,67.28966122298544,50687.98184627215,4.799811491495273,12188.689998892376,1444.094250973552,36202.59706082209,820.2767233518808,1393.1676098858766,49312.95541825284,3029.2841268469087,12.25
244,1058.719887050507,23058.440361717767,100.14509630678472,5332.285869384833,1380.3859979860188,34549.0588058726,922.5828873734587,1484.6309534527172,55468.79818403207,3077.0933311457325,10.0
245,1114.337090116746,18403.9635554014,89.75273638812507,4236.983376145414,1439.6329386378495,32978.271052127966,922.624533907648,1413.5887457944843,55454.35833789156,3110.7569269107116,11.0
246,1481.1527898810925,15826.023621763248,118.21145969041748,3576.0948156559466,1437.4444616924152,37913.66409475709,931.4487565354807,1431.0979172916293,55996.11773793929,3128.378301919154,10.5
247,339.5910698077222,31942.785960206358,15.799726547290188,7379.590942863316,1431.5392737016173,32002.986509638722,840.5175200822096,1374.2707371285892,50523.34367772627,3003.7773195731797,11.75
248,1003.1445242232669,18505.362309239677,89.1326872907331,4231.747147716578,1427.097041289718,30134.64201730545,837.3279766777557,1369.4164945854332,50332.100080862634,2993.8610376517445,11.75
249,441.9021733019601,24036.808587932686,13.813864833306182,5941.427642620303,2807.1221672144075,38020.801256744606,23.886708667570915,2929.3575537791194,1390.6045562637487,7254.930735271629,21.75
250,46.20847617368291,64702.056581548044,1.1960303504676364,15165.767507479031,1473.1220790081582,36936.32182606929,839.9259455919141,1422.1196993397018,50493.34669610013,3092.9104669128365,12.0
251,348.6531619424582,25143.18266700768,6.074582847301818,6278.172898209239,2792.166121967866,35015.78008594594,23.108015330639997,2841.90215643975,1345.271625832088,7022.222686740461,21.75
252,368.9922638639542,35469.119656617484,18.28912391534182,8394.661291135046,1416.851025355151,34367.207374140235,923.9547048391667,1419.4826020538867,55545.8897929123,3103.9872585651733,10.5
253,42.299609956618916,54067.839355057964,2.1920604844225453,12893.357686678637,1458.8287947696522,29497.23638780673,780.6203123825978,1373.0571764928,46934.04402937333,2970.674402381271,12.25
254,562.3080179345222,25695.326799847153,30.851171412847993,6142.177303043625,1421.0780517229384,36667.39388360627,909.8681036331242,1394.0379255980235,54687.442761894854,3067.626371744615,11.0
255,131.1894882677891,40093.969990183374,7.146351562037819,9666.690174239038,1408.825544512103,32163.806441605597,828.4799283582704,1353.2934747099491,49799.690521445176,2958.4691349310197,11.75
256,769.768775211402,17355.793316575422,48.564604632329456,4338.590265802235,2694.331633489331,37673.46877419797,23.33755553070545,2863.645133973039,1358.6346911458984,7092.42835596282,21.75
257,733.7420049753063,30858.19282480746,59.421662390615275,7476.423783768396,1428.9139924092235,35814.68516388565,939.0452780763811,1438.7386035292511,56441.05059248824,3165.946308690562,11.0
258,442.46323928465165,35803.5798734131,34.09388678769674,8473.362005873436,1389.9821342824257,38114.81181856534,910.2049562980305,1394.589403192611,54708.07007236078,3068.8806103905417,11.0
259,174.85636362707638,35276.66375819932,12.275945492867637,8481.785065839385,1466.5400864105852,34241.546027450226,823.1979855942327,1397.3283892085817,49488.45154044175,3038.517526673149,12.0
260,146.20170790928512,38254.18610988254,14.609991603153453,9158.467541731836,1463.3630369663879,31765.632257530535,788.9192075652174,1386.0596118762546,47432.57084024618,2998.805788767457,12.25
261,20.763702865414547,54739.34022727806,7.252017535992001,12893.647372222262,1552.549380489541,30263.630825224773,715.4750602607302,1662.2412183661488,43032.178788411344,3047.191773351697,12.75
262,165.79533686879637,64064.175309887956,3.6518199339527273,14300.60996072245,1418.5752887229837,35966.87883954069,907.5626289823404,1390.4997135352426,54548.844645752026,3059.862465034616,11.0
263,176.78343593117015,73419.05768894845,1.8880407848421816,16674.850690792646,1429.418593439747,37080.22551696298,918.4449652183547,1407.1978429921558,55203.18908293431,3096.6319963653546,11.0
264,1216.7187021618902,21504.797904984352,100.86848692040873,5168.604917371574,1423.920379255141,41416.98585342342,934.1298248132074,1431.1934137630487,56145.083831407755,3149.025442915041,11.0
265,35.83354968793964,67739.69977313424,3.2302214145919996,15952.08952094933,1531.0999625960844,35276.2716028111,753.0162147028276,1523.450365937205,45281.2012231186,3022.436153331854,12.5
266,352.33636205566035,39507.53962167968,21.682735337322175,9214.674091683055,1428.6386410215498,36538.04555955926,918.5855949105468,1407.3989085851247,55211.20671873255,3096.8318270901573,11.0
267,1417.5605660748572,17978.316702360276,122.50192438353962,4215.67081070035,1431.4487167028576,32616.497488572662,920.0993980021178,1409.703802121478,55302.631054993224,3102.366239861166,11.0
268,1303.6587478537701,18420.400570774185,112.48961330245672,4316.229079367251,1437.541895211937,36998.68179672554,920.6737327643068,1410.5942631338837,55337.10719401073,3104.2108181292238,11.0
269,2879.7953693743525,10920.01782644403,302.8992141058668,2517.314202147445,1447.7844244599207,35606.306633218126,929.6792630944698,1424.3571836021124,55878.2476103375,3134.6494951487894,11.0
270,3716.6585513600776,8412.258210911203,412.38456265480846,1909.1328173608551,1412.6893743607993,36357.193644647436,905.3625297482953,1387.1389350785878,54415.90145098526,3051.820252938588,11.0
271,216.07829687224879,39509.23986565107,12.569311427888001,9008.09333535883,1436.4494000825111,45266.60512983558,895.5513811125862,1414.1448723045164,53826.02115138602,3107.367770699364,11.5
272,85.36629096155781,54046.8406882578,5.862863489773091,12653.486434266943,1422.4205229099034,39254.40530406246,931.1643978741338,1426.6543289460583,55967.11702857808,3139.222042471739,11.0
273,0.0,50615.26070217167,0.19670723473963636,11348.682890984996,2169.925738910668,29812.557600832337,695.7080654961061,1641.3935444655199,41804.36288295278,3373.962127101021,13.5
274,0.0,75007.91093440507,0.0,17116.002257955148,2132.1856496285104,29040.203641224245,759.3300229907039,1572.3509515627939,45630.92092374596,3451.743228253074,13.0
275,519.2512158749025,16274.390596252619,34.81495294359855,3803.842665112788,1687.681923873391,8551.417296184303,45.72750713000147,3074.6245391268712,2755.580949190192,1710.3833770205656,3.0
276,0.0,57310.674730036604,0.0,13380.084024728303,2260.3887908377283,29757.6006406116,678.3389425767228,2169.8409930562093,40753.606321714346,3456.858149044532,13.5
277,5.217632767057454,63943.786995540715,2.515450665021091,15135.65900030841,2120.2265083526954,26913.26283988863,756.3771868642923,1556.4996995359954,45453.581918206095,3432.297952965061,13.0
278,1479.2081872916774,10468.978887803003,120.00904032890476,2504.0118148654237,1749.4922571307684,14361.978356455389,25.014264367639278,2262.462691387938,1519.8119842744532,3542.0936650461163,0.25
279,30.685650652547633,92158.47536052656,0.0,20478.14090978678,1814.5051120148773,41234.63737514814,910.2650047891868,1190.4779957885846,54709.11888705553,3352.5422734042168,12.0
280,0.0,107576.49272945953,0.0,23537.30296244087,2180.0420694748173,27221.213197477202,660.9430883935345,2098.887114791419,39708.657393881695,3361.6778765144168,13.5
281,745.4963034143542,14006.957439435422,44.15384925208436,3444.3737045366115,1708.6142467760687,8611.250000182124,26.902305152481457,2345.1630230469636,1635.3922788888672,2161.4535263491252,1.5
282,6.254340911150545,60427.0590238141,0.0,14590.806400786209,2062.308285846307,30785.961657024338,739.0301462932697,1520.3214521383375,44411.13265409642,3353.6893932901135,13.0
283,21.500459110941087,47280.04275744946,7.01966861617891,11296.499202531631,2065.8175390399647,29249.720575061216,738.5468527918662,1522.953706803898,44382.03008021819,3355.3443103359014,13.0
284,2549.69031467845,7706.910812946022,258.5911758248777,1895.783553514769,1776.0875401591118,12208.10793758905,25.435766034594913,2302.758715640441,1545.4215035237817,3590.5364293528414,0.25
285,1345.4309964646693,10359.70322471109,113.49852480628874,2549.2085708155278,1692.5667717765557,8163.675859480826,26.65242594734691,2328.9623275425965,1620.195482776369,2148.183173000088,1.5
286,80.29403365454182,49974.33564997676,7.5119693912560015,11867.235413609571,2123.472710414125,40028.803430532396,797.6403792340333,1443.6102795053237,47936.452572170354,3413.266406938494,12.75
287,0.7872163485789089,74596.7615304724,0.7883785774400001,17121.82279694389,1900.950823031177,30273.054757944916,839.3490926671927,1314.5836991480246,50446.37240795942,3378.5131489769387,12.5
288,1.338306533546182,68043.93487246353,0.4806784864661819,15994.115329156757,2083.22782423151,29825.78085969941,739.532229161261,1531.8546365365628,44441.16946627417,3364.0326248262886,13.0
289,2763.9491422686606,6699.072336910022,269.3431487236399,1701.059856031394,1805.8872818622947,16284.181502735666,25.048356414231275,2216.078137541799,1521.8833424490313,4071.3205091536747,0.0
290,141.75201786219347,37218.6240202989,28.675091575265455,8953.763203903845,2081.747435219696,31173.325756757586,744.7667142468043,1534.2587069357296,44755.86692559789,3378.9268782383842,13.0
291,7791.119330257121,3948.2998675015747,1104.7199368484326,960.6905315329325,1624.5577877409603,6899.353328545107,34.20885059253965,2517.0845650949746,2073.345295373245,1739.3167981733095,2.5
292,99.16291606675783,43976.3033940203,15.786942029818182,10397.481861250462,2071.4048574372496,35543.68767923066,782.1155198123913,1416.8427929007287,47003.469867243046,3344.1736202768293,12.75
293,1202.2727785329607,22315.30522308712,136.408670673328,5310.900761488355,2229.775779488995,38424.67811043143,755.7827068018443,1559.3624629256728,45417.81509982525,3431.8842237036115,13.0
294,615.3775184848449,24541.907730375715,87.39777015833965,5903.206196884849,2188.218446364993,26372.27978450702,662.3354385691214,2112.391245633245,39792.20324703717,3372.1665319368362,13.5
295,17278.37676787613,2819.181550729475,2345.65377418356,651.8359598904311,1668.3855349451032,9252.14212255931,39.982028755198556,2796.4440927007113,2415.2004112154737,1726.983225499413,2.75
296,15332.944831316063,2855.6486119991137,2115.752992613951,662.1027990920929,1643.8818764571033,6680.616626857924,34.29931073889455,2523.335613024352,2078.579029852649,1749.8059620708573,2.5
297,197.74529881740074,34636.98190347614,28.978336455605092,8110.771492281184,2084.817947018292,28405.17089565026,746.6022610280872,1534.467133311485,44866.20535013088,3385.546546421538,13.0
298,0.0,58567.25245839923,3.713514915995637,13498.427106837244,2147.3753997285376,29801.03390796981,689.3016663089628,1625.5676677688552,41419.41619503751,3342.518703231041,13.25
299,4233.91276749441,6037.377964410201,532.9436277922242,1452.7266089869097,1679.538767358157,7856.802500636862,29.009426077639276,2353.5271967506137,1765.1308939152927,1944.2517657909243,2.0
300,2353.417559828051,7975.410861483343,257.9204729196232,1876.7710389858028,1691.9860447556325,7848.269416338732,26.199156691521456,2284.5682843258865,1592.613419018757,2109.8492331961193,1.5
301,33.13475742008145,36759.32715504262,17.69367532884291,8521.500072513749,2195.3262506698056,31009.902044732247,663.6373285983534,2109.5015572749526,39870.50909452,3376.9858591879574,13.5
302,116.4063245643331,38653.34789793232,34.06502477097964,9128.594385905597,2085.499497392918,30132.59668821474,747.8257006091956,1540.2503841242735,44939.676785600495,3394.2348609119267,13.0
303,56.647422099191274,41433.50780835547,22.189079711137456,9516.620181270422,2078.9768753196663,33945.7874506145,743.645744510282,1535.8867958653077,44688.452954312976,3376.858231931149,13.0
304,193.58393838026473,26250.082848347116,3.9759849337920006,6376.479251605374,3105.232707855369,39539.49984998324,24.949179551418187,2433.5483971800145,1510.3999401870233,7823.2193165812105,22.0
305,407.71124040436223,20048.578604565042,17.651544532628368,4881.823977373343,3082.922368933057,41415.74536781903,25.317993510004367,2467.262331982539,1532.7275914767445,7931.194179233452,21.75
306,648.189951100784,33271.86439659548,35.32468715159201,7620.858516399203,1593.1572694864371,39459.66751174377,994.3474202688598,1172.803012973924,59784.29895752614,3332.5539466808586,11.0
307,2609.644181035039,6939.342524378286,282.06664918043265,1695.0288567663827,1704.1691087920167,7450.9918918300045,28.591604802077093,2300.188833923759,1734.629335471722,1903.6393489440904,1.0
308,1570.650126476993,19698.82461818633,136.42930023561237,4615.217587060358,1570.8024753101884,38427.1891058858,1034.3972457076218,1278.0188169492437,62180.912738451,3422.514722035118,10.0
309,10395.560406385865,2843.582739372888,1446.1599190693405,697.3118444720062,1716.2133833319103,13395.698569477065,24.980172321047277,2242.2726453178766,1512.276213404647,3165.7651220537414,0.5
310,14952.8343956097,2178.5077336733643,2069.442627710112,521.5964968641788,1638.0150420187222,7910.475004261281,45.08653791310982,2992.0572826724406,2708.994797062858,1648.0163603518324,3.0
311,24361.459205731095,4067.470069149972,3214.12047706488,348.49752012747706,1665.9328446385814,7450.234118612572,45.82494064952292,3039.861692777211,2753.2326415632583,1673.964524035561,3.0
312,14239.004276597034,1898.0187133194574,2027.994737803862,460.3979802497657,1691.6878362003579,10066.740001991087,61.6481054788451,3635.3931849348783,3695.3662038545713,1663.8777334549627,3.5
313,16976.057409119545,3468.3691784550924,2682.066922875441,608.3667602899345,3232.747034759577,42841.04318197938,25.19092315452509,2460.239757794208,1525.0348712844877,7896.253293950136,21.75
314,73141.39133508854,3802.575157687341,9454.22786191087,81.81519752889962,1628.6976469441656,7940.9798314735235,44.39229987341819,2950.4613054388074,2667.6249217689096,1629.8051541963862,3.0
315,9180.537686689524,3386.1934962744535,1234.0324255055596,944.3749690761281,3040.915834354243,39188.383537674505,24.952278828381086,2427.664807275552,1510.5875675087855,7813.545577295224,21.75
316,36450.856022071865,804.1850836556463,5453.614814290328,128.40168863965238,1518.9314264204609,40601.97189605938,1032.7271228342343,1432.509250538614,62080.00042581728,3373.93111011829,9.25
317,22205.858518647812,2391.0913052127175,3178.712884254532,511.8565347462115,1559.3281771742588,46368.82230368407,1045.418855702157,1398.3701336777401,62843.11243837439,3429.637780593733,9.5
318,77878.03626909797,3754.6792220597586,10020.408426410551,67.73063022336437,1733.1712709392784,12348.048815476046,84.03573262041893,4405.93891013992,5033.498330432288,1734.271368982504,4.0
319,17796.391759652448,2619.81416783161,2503.6750590529255,566.802647497576,1551.415045121116,42860.97269507974,1024.4489540663042,1265.8250991482985,61582.58971784759,3389.113160452113,10.0
320,29774.349908138407,4568.95380816335,4527.293908342382,429.9479714988043,3455.6972034778396,39084.34294078257,24.992569428898918,2628.52894724169,1513.0267226916967,8098.608597758153,21.5
321,86023.05758053901,3707.389969897667,11080.215384855797,61.691011094300364,1601.568997720987,6853.473375729492,44.18600425057455,2934.045791299949,2655.0377894984854,1617.5010730798394,3.0
322,103486.43919760485,3688.9794899187455,13450.703374785926,51.57942629799928,1725.7801733495755,14142.824220902266,83.26904898171928,4366.446179735241,4987.538280677663,1718.862199758743,4.0
323,97878.77898652657,3666.8033884298898,13140.104878737353,40.607888996896,2023.8473241130616,27512.168088725237,150.46137353758837,5094.2931662222845,8986.318711302172,2141.5233352819223,5.0
324,25331.15023126913,1497.6595389855459,3418.5957589548375,305.6848829810916,1728.283614316366,15095.049367968228,83.80251202896,4378.773941264832,5019.780179988313,1717.1974521938375,4.0
325,1050.5254956129804,20330.337263097303,146.95124867228367,4702.564703410835,2087.5635189978093,31070.953151986116,741.0669523723317,1525.6795208927765,44572.377574416816,3350.831763077904,13.0
326,14842.689675886899,2572.9711146997715,2353.1279711368306,588.8712428167801,1792.6911416686585,14935.584594853388,25.00806581371346,2196.1034912206605,1513.9648593005081,4048.983874803379,0.0
327,1250.37375070212,23833.7896756581,167.40570180824292,5604.467568396878,2168.1391994463565,42256.85891760216,728.3089724593266,1499.323657009818,43805.18487947602,3294.6152615420647,13.0
328,26619.634725407683,1798.2702276115203,3864.364086563216,397.84411107851054,1810.5239939036173,12752.240633184216,24.673343901719274,2217.743417794933,1493.701108550173,3448.99678460191,0.25
329,59317.043294307725,4047.680023512931,7553.41824968631,132.74774661329675,1623.6082467614501,10262.082005228562,44.096512628270546,2929.6457865366688,2649.7693092187546,1616.9163266841028,3.0
330,26412.53241888204,1056.314654422479,3950.2797243664513,184.24697911988076,1551.6211470391497,40859.17081856107,989.3910952907374,1166.9632003565628,59486.32032986092,3315.92935241251,11.0
331,16824.72349226449,2808.9891910273277,2364.141736086554,559.9783301824652,1653.5076495894689,8153.065097388685,26.337268221181095,2279.461644415064,1595.6856257344443,2101.52600384672,1.5
332,10182.628650450211,3156.4475817005837,1727.8251150306712,750.6001346054296,1766.2198297188315,18437.77240556091,24.760123656680733,2172.711698343104,1498.9546735595195,4028.922836136901,0.0
333,42865.50432226154,1231.222930938684,5452.774522823756,238.46602086622764,1633.9413330081934,9221.119522389448,44.83433425025309,2979.4254045908638,2694.1583403235013,1645.3109336942252,3.0
334,58506.54895442725,973.7641534341292,8715.092437053272,119.1028892268742,2469.699138494627,40833.615536658595,1223.713867119581,1450.7405535681169,73512.15415777,4190.85470635352,9.25
335,74516.37848945758,3148.2433113177267,11143.455840726749,222.7629530192182,2506.624117935537,47084.316734425825,1228.2335814555531,1455.5051107841587,73783.74970602641,4205.7920106596775,9.0
336,53745.857892691485,1143.2448211690398,8071.3542099000815,216.6571836974771,2383.133911610448,45878.27785012091,1234.7606587394396,1463.699986483711,74175.7901304347,4228.57203532048,9.0
337,57660.53651314219,1216.8197192203997,8156.505875931962,196.2235538286124,5682.8776290675905,42948.780247764014,62.349510596513454,4536.599584275911,3815.2095539314637,10225.506662970027,19.25
338,26862.004188756295,1292.634716549107,3626.618163328843,222.98222686434403,2669.8722365504477,34811.14780630734,497.3498846592902,7306.773236914955,29914.03509567597,4948.769425148633,15.25
339,17961.10787017132,2931.007821909462,2914.0153579934813,690.0166307633438,4885.37642673969,54456.78360178028,32.568558259919996,2976.916539889389,1956.2372024947233,10638.097279116668,21.0
340,1669.5753667416575,13704.506070850697,261.1264812329425,3265.514431007129,2353.8677298069115,30916.81022482622,673.7064920412247,3148.601180954548,40481.68043411723,4025.197238883372,14.25
341,60602.82027946196,2484.077749702013,8926.76549913237,291.03033927159635,2469.039573615957,44059.06813252873,1218.4731834801119,1444.215800741952,73197.33449492417,4172.49214410202,9.0
342,70034.27998113162,4600.089047680324,9819.239685630395,236.1620958539251,4324.629669575236,45749.16139073168,30.99257592428073,2472.3972527956494,1845.4855571754206,10026.528142478608,21.5
343,14293.112519191953,3709.7827085654594,1780.0955832389934,782.3906774952541,3325.143066987439,36949.504019516586,365.64339825312584,9431.293696647355,22004.44924491961,6246.292016238564,16.0
344,36761.658392433164,3062.163992949892,5413.669008334631,311.6800468562189,5560.89580209939,49851.3765822412,35.012338145173814,3758.623923666727,2152.6250422154703,10740.107050565559,20.25
345,6761.223300076097,6288.391214355953,722.2353581360746,1355.1779319558023,4821.087253026422,45377.26055229044,147.019820175088,6333.893927053737,8760.444398982509,8506.649547962548,17.75
346,85493.76228599418,4140.419978631273,11072.03387478815,93.97559810249383,1710.9841282762372,7905.748994302466,35.172725728004366,2113.2423845691837,2163.8143763625217,2176.5838817117315,2.25
347,58051.59127062383,982.148666142849,7500.005794769565,185.53317905948802,1734.9633309906699,8470.099629460354,35.75538979703128,2148.1778219047155,2199.8240763622207,2211.208834449643,2.25
348,17067.57518373804,3043.809009399097,2674.9299659966973,697.6686487323612,4019.0859005483635,44146.83113310667,30.602454436574547,2243.7238817557586,1822.2553625357584,9560.316112351235,21.75
349,27527.04955761986,2647.777878491483,4056.861825220389,571.425606497375,5223.569819489543,50435.51416375916,33.76507287241309,3101.142921345572,2028.5396536479986,11031.742620516576,21.0
350,32746.76068043816,2695.2255811883037,4849.610092620873,635.3872253766267,4327.442553976293,47734.47278934995,32.354320739858906,2573.4110183236944,1926.5720856346186,10447.937242748078,21.5
351,84409.16178981247,4257.001315491603,10714.903996647326,90.40203491185456,1774.0174168526937,10078.229990216643,55.67153726549527,2868.3916766417337,3411.6060661580195,2085.3832745068016,3.0
352,28443.707789669097,2519.688054596223,4374.133355127315,564.4700541733665,5051.776025763851,51446.80901157564,33.83131991749528,3104.9947414960375,2032.48440368115,11052.243320675965,21.0
353,51397.280047545835,1477.7442631887272,7423.076316815476,285.3800668109978,4986.779345231394,52009.5916062951,33.55161017159272,3071.5959644196787,2015.21218159306,10965.242548526092,21.0
354,10982.699637642405,4071.9638270413966,1441.5302772535877,792.1926251524795,3283.404038751487,36823.30049306288,362.1590361275753,9357.153180550265,21794.826645108704,6191.500431499521,16.0
355,93442.06067260598,4290.879996235188,12133.74253020736,84.88987398091565,1778.3119493468282,9782.1552871307,35.35287120147346,2184.9166510230402,2159.369456296382,2384.0198689860085,2.0
356,81174.0361568363,1700.0014529485554,11912.730281262562,103.76602032351346,2486.706227123782,37969.44003891529,1232.0278712773948,1460.3190627267975,74012.30283480544,4221.258129097633,9.0
357,64218.35998043447,842.2827520173963,8253.518668605702,132.07113571133164,1796.5018963993582,8733.61604064132,42.638883931652366,2405.0703033967047,2617.944020528603,2197.2645820659827,2.5
358,69970.74625617808,781.4868508509459,9270.333328693117,108.94830196271273,1834.6072161011102,8316.145177080756,32.630350094368,2220.9922348713017,1943.008544106079,2842.5329077278934,1.25
359,108843.69245479326,4010.3040024215106,13992.181636514764,53.47579638967928,1741.1511342995245,9739.505943139297,55.44277188467055,2842.1435126332362,3395.679777730378,2046.62543593885,3.0
360,120357.04002767002,4035.28291566129,15346.363635189025,48.178260388421826,1781.877861197467,10739.010753979248,56.55463749511418,2902.82038219383,3464.787988137553,2091.482772635312,3.0
361,72168.56858703187,550.8558989993577,9350.871527260892,90.9491541482131,1741.0971875098892,11485.225024272537,61.53769373704145,3045.2879456248347,3764.8028891936106,1967.9639948507233,3.25
362,38898.29043912698,2168.8207498209817,5574.609812103059,439.21471276549727,2446.987927467643,44029.38558223571,1249.4580112119854,1131.5425324715256,75061.46752991377,4178.947235835821,10.75
363,125770.29566993973,3923.5320925048673,16582.73514312992,36.7619768431411,1944.027479833838,13993.596553300724,192.75701254559854,4935.0776911981475,11541.157239786333,2730.0214299949903,5.0
364,91869.93868012883,4116.991769249402,11977.347300367055,84.7967019672182,1743.8828563851134,8333.17066766688,34.01747024008,2104.897968756172,2076.963265391618,2303.7004600013333,2.0
