day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shed
317,9553.215959386427,1922.3272142111944,1551.9015347519019,296.4731538804901,1399.8133313660078,23752.96933392774,15.258902717262547,1247.415297136213,777.9028760267578,3879.1969113373734,22.5
318,36360.817861645955,1928.7145334745294,4628.441717599075,43.24488943030619,830.088840511635,5037.253939824847,35.01110327700891,2152.419170321905,1761.3037711281288,826.4205556688195,4.0
319,38817.098680529656,1909.2601782735385,4964.977481435795,37.46638438536728,831.1910208815692,5518.505368799895,34.94232596284373,2148.0424948817017,1757.8334283882148,824.6158079523555,4.0
320,14466.86970487366,2411.866339809518,2134.3287027959605,179.39883827824508,957.3612301079323,12882.332989513683,15.163212541032728,1239.5926252294253,773.0245656609363,2627.9447093210792,0.0
321,47131.9463259394,1854.4001673103,6092.984223154666,25.975040226141093,811.4827186744303,4993.244279590841,34.789589720015364,2138.6108018625882,1750.1468098974785,820.9595328077683,4.0
322,49973.321895852656,1869.8974237964908,6437.547114325328,28.587052739037823,828.6597832745185,5463.1127180348585,34.77003764073764,2137.302652746677,1749.1557918754872,820.3683457270932,4.0
323,48016.9241362834,1856.902736605444,6265.0359348351185,22.39983054461527,932.595198454541,12833.075781225996,66.08050737162799,3140.8483154187297,3337.8342913802176,925.7349004709362,5.0
324,12624.068581597032,750.3996501268914,1741.199754206896,148.74805449153016,925.3078297906901,9985.418715408498,65.85968388802073,3130.81740867587,3326.66614369678,922.9159143683601,5.0
325,7089.9424937075555,1538.734256574981,1223.4241815759556,390.4876866498305,1310.1054376414393,25358.777004518237,15.225779194721456,1244.7074491684787,776.2142301308963,3739.6081161559864,22.75
326,7442.773480996016,1298.1920107008186,1221.861661724624,308.12711322786384,946.3154070121249,12156.833305809872,14.931347883245092,1220.637689455286,761.2040443899074,2583.717881781759,0.0
327,7223.726948464947,1421.4624589187554,1158.927937420601,308.60043093154314,950.697203523247,10757.916537157798,14.935028274638546,1220.9385614517007,761.3916717116698,2583.747881814236,0.0
328,1094.6053496275754,7483.530038434729,165.1864257979897,1732.2511730909227,1140.3789585023994,23599.702424665327,384.93351598818344,1074.7336331999466,19497.043140665388,1638.8956725120195,14.0
329,32003.939537304814,1994.4383818644103,4076.3212167464385,56.039963814461096,832.7892792703802,7935.224026211029,34.59728926970736,2126.831939232299,1740.475782478835,816.4734262563624,4.0
330,14341.72458150278,453.3663019353555,2158.0582200100685,78.47834161630256,786.8992538046355,25394.64402881869,595.0192276805905,701.6887015104697,30134.04821520985,1685.7455537384176,11.0
331,7210.2744399550365,1355.1263096238904,1079.0798122390975,269.0705092033091,856.1145345456388,6298.021926960974,15.225779194721456,1492.126361082703,776.2142301308965,1230.5835355733695,1.25
332,5156.31948034301,1610.9289110013901,901.6089179365913,394.72342973407626,937.1719588571119,13352.055132399808,14.957110622999274,1222.7437934301902,762.5174356422439,2596.3323022173186,0.0
333,23160.894903623936,523.9785817673896,2946.56599855846,98.35158346931127,838.6398425047064,6641.280070956452,35.110013795708,2158.287094349844,1766.2647934478978,828.4951341858664,4.0
334,31364.48683537211,503.6100367147462,4548.4632290803165,56.781078418216744,1253.4088145204541,23055.565298072634,690.4285440421957,968.4600314693262,34906.8120260926,2096.9839650313806,9.25
335,25420.820255703307,2731.116758057262,3804.4106076162466,209.06821664417382,1936.6112006188307,24538.38394932129,19.986135437692813,1218.1023598341199,1002.1856611997623,5073.1109156882685,22.5
336,34195.53377424927,380.35682822491634,5051.055540722365,61.210429460239276,1208.9319624973912,26745.749062902854,696.2686351102217,976.6518926377696,35202.07641353137,2114.721611352136,9.0
337,30886.385881962597,609.6195461497852,4318.021236271064,125.54580177073673,1756.1758479013024,25285.48845060253,19.186340383002722,1169.3569559745872,962.0807025294023,4859.627294748405,22.5
338,19155.44669338405,783.0785232762098,2764.6089977045503,133.412832079056,2828.2157493715426,29186.96785579575,29.866376157883636,2545.4755401399043,1557.4630419832288,5149.913710696494,20.0
339,10894.560946585121,1404.7370170836057,1803.8235508146254,350.16909578694094,2174.317317514714,32855.484236394856,19.299972467275634,1418.49415062063,967.778674799508,5252.179923100975,22.0
340,17198.01706829094,1326.8552862826605,2576.062934027494,220.55917339377962,1567.2287184147644,23427.382359183473,18.29476556793836,1115.0178172459277,917.3735354870339,4470.023313655725,22.75
341,38779.50600060804,1423.1905963827865,5699.51280446121,82.53345496505382,1246.5723906547073,25024.961364691593,687.1164218125485,963.5908736557856,34739.34099733713,2086.6132758383615,9.0
342,38167.4311491368,2137.5347111092638,4845.709555710652,53.65313314340072,890.0888086130475,5267.343958887453,22.646828390698364,1352.4628684838895,1188.989083765118,1043.0167223510884,3.0
343,6467.222303835554,2058.49317275737,811.2386506136057,428.8556700741888,1463.6225045596427,20472.57414831248,273.88322627778274,5406.041348745482,13876.52349677975,2806.381004184429,16.0
344,30650.47986386774,2502.8168498914006,4327.653304809755,140.46426828410475,1614.6173411444788,24116.086869882292,19.260638284258086,1173.8852175353088,965.806299782933,4717.31917458928,22.75
345,22128.159160925654,2673.881248154358,3353.581548137056,225.49467510480721,1603.6915181785798,23284.290351977193,18.941594355337998,1154.440329656916,949.8081468707128,4643.935705316584,22.75
346,46435.30131027644,2089.2740293241095,5924.597600187666,39.821350615152724,876.6893752211249,4133.888990931551,22.64521821946373,1353.0830144336867,1187.5290821845754,1054.9224979516985,3.0
347,32105.475143591495,442.4921981537736,3992.2802540961457,83.079121415336,880.5633745723562,4301.354390140982,24.06423912610255,1429.816874742593,1277.4100269439393,986.3171694448572,3.25
348,8657.384093708693,1470.6396550132847,1404.1357573528035,339.83784973589377,1680.395620586021,23317.03134383783,18.417138581770725,1122.4761304047631,923.5098133163783,4513.982174803261,22.75
349,15132.59090981995,1203.1666293795452,2249.483791138926,281.7258255669178,2278.84304810376,30335.567404311256,19.535977565380907,1436.6281290895668,979.6129248989587,5316.997281405408,22.0
350,19167.887287965565,1224.4992432724632,2807.9936451554004,293.9877274610472,1777.0903499614446,26273.236263242638,19.457309199345815,1185.871792254866,975.6681748658083,4929.431268620652,22.5
351,41509.979852400305,2233.437865777877,5271.454326533314,53.635506005674195,894.7150605946193,5356.007117824855,23.37025532397427,1396.0552643436617,1226.2220054280135,1082.8493078452316,3.0
352,16881.764425685567,1209.2597110362187,2576.92714803812,289.8125171299833,2209.792997565846,29902.424441460207,19.63649825531463,1443.6369744494768,984.6534388302067,5344.067480202114,22.0
353,27800.189708032693,776.331494180362,3959.57532764986,160.79959296180215,2210.509221101491,31650.685111301296,19.723907550909182,1449.1849344506472,989.0364944225958,5367.195979816429,22.0
354,5084.955141585443,2078.2985210744105,676.6337591326908,398.86977804842303,1453.6836076016182,21848.122961885194,270.6378111421421,5360.433018499946,13712.149759512879,2779.9535179479053,16.0
355,51746.050400898435,2161.334349464658,6599.438524449718,37.58086392818473,901.5051890107328,4905.0321986235995,23.376465984450725,1396.4844899899233,1226.4360734563666,1084.1108346346414,3.0
356,31010.860592985435,2273.2714197960718,4173.177108523934,79.78226554604147,1010.0053548950958,9166.102174694139,19.059596904390638,1296.8231714465678,955.7252719204389,2225.9832572235455,0.75
357,30508.31641698871,499.3198625788393,3984.5116258314015,77.721343218112,911.3452965155652,4827.667381215178,20.409150423478,1234.7069056546147,1041.019432053305,1205.5057118148907,2.5
358,33359.52628326251,394.44129867804645,4340.513754567347,55.514636369248,944.2355984651978,5589.392927380299,19.55345942449982,1467.538586280881,980.4895360174371,1564.3850833750735,1.25
359,57929.84615093367,2008.8926348001764,7469.913365098191,23.588596964701093,901.7222352505435,7649.456126050394,43.903848981443446,2064.7161334892703,2244.879040391276,1029.5624704978845,4.0
360,59385.53741204041,2031.6023930410818,7457.869477967924,24.57804113510982,876.5442903182987,6464.770799970994,24.12496558409455,1433.4250384549507,1280.633589755682,988.8061551901866,3.25
361,22476.889804792183,574.9443512267328,3334.048936192752,132.7116206661978,1053.4983801872477,13049.260361506284,18.928482960998817,1153.6412246756122,949.1506885318553,3252.1230121517274,0.0
362,95964.23696234143,1920.695638595026,12720.909267546922,10.753813094458911,1051.2717433942069,11107.137605284059,146.20722849637525,2895.702505238888,7375.411374174019,1594.3013869477834,6.0
363,66765.19712011136,1999.3945131377202,8907.66174963779,19.385977402996364,1052.3423498800812,10830.853613695435,147.80957889930053,2925.3059634366014,7456.264004074924,1611.5417445945986,6.0
364,48164.985604075264,2061.657050274463,6244.751263965284,39.204110237508374,870.5191990499985,4150.848694521515,21.001693437824184,1261.9395017215572,1087.786092850628,1096.4244072868871,2.75
